t,x
27.9100000000016,179.790321590817
27.9200000000016,179.849156431358
27.9300000000016,179.907991271899
27.9400000000016,179.966826112441
27.9500000000016,180.025660952982
27.9600000000016,180.084495793524
27.9700000000016,180.143330634065
27.9800000000016,180.202165474607
27.9900000000016,180.261000315148
28.0000000000016,180.31983515569
28.0100000000016,180.378669996231
28.0200000000016,180.437504836773
28.0300000000016,180.496339677314
28.0400000000016,180.555174517856
28.0500000000016,180.614009358397
28.0600000000016,180.672844198939
28.0700000000016,180.73167903948
28.0800000000016,180.790513880021
28.0900000000016,180.849348720563
28.1000000000016,180.908183561104
28.1100000000016,180.967018401646
28.1200000000016,181.025853242187
28.1300000000016,181.084688082729
28.1400000000016,181.14352292327
28.1500000000016,181.202357763812
28.1600000000016,181.261192604353
28.1700000000016,181.320027444895
28.1800000000016,181.378862285436
28.1900000000016,181.437697125978
28.2000000000016,181.496531966519
28.2100000000016,181.55536680706
28.2200000000016,181.614201647602
28.2300000000016,181.673036488143
28.2400000000016,181.731871328685
28.2500000000016,181.790706169226
28.2600000000016,181.849541009768
28.2700000000016,181.908375850309
28.2800000000016,181.967210690851
28.2900000000016,182.026045531392
28.3000000000016,182.084880371934
28.3100000000016,182.143715212475
28.3200000000016,182.202550053017
28.3300000000016,182.261384893558
28.3400000000016,182.3202197341
28.3500000000016,182.379054574641
28.3600000000016,182.437889415182
28.3700000000016,182.496724255724
28.3800000000016,182.555559096265
28.3900000000016,182.614393936807
28.4000000000016,182.673228777348
28.4100000000016,182.73206361789
28.4200000000016,182.790898458431
28.4300000000016,182.849733298973
28.4400000000016,182.908568139514
28.4500000000016,182.967402980056
28.4600000000016,183.026237820597
28.4700000000017,183.085072661139
28.4800000000016,183.14390750168
28.4900000000017,183.202742342222
28.5000000000017,183.261577182763
28.5100000000017,183.320412023304
28.5200000000017,183.379246863846
28.5300000000017,183.438081704387
28.5400000000017,183.496916544929
28.5500000000017,183.55575138547
28.5600000000017,183.614586226012
28.5700000000017,183.673421066553
28.5800000000017,183.732255907095
28.5900000000017,183.791090747636
28.6000000000017,183.849925588178
28.6100000000017,183.908760428719
28.6200000000017,183.967595269261
28.6300000000017,184.026430109802
28.6400000000017,184.085264950343
28.6500000000017,184.144099790885
28.6600000000017,184.202934631426
28.6700000000017,184.261769471968
28.6800000000017,184.320604312509
28.6900000000017,184.379439153051
28.7000000000017,184.438273993592
28.7100000000017,184.497108834134
28.7200000000017,184.555943674675
28.7300000000017,184.614778515217
28.7400000000017,184.673613355758
28.7500000000017,184.7324481963
28.7600000000017,184.791283036841
28.7700000000017,184.850117877383
28.7800000000017,184.908952717924
28.7900000000017,184.967787558465
28.8000000000017,185.026622399007
28.8100000000017,185.085457239548
28.8200000000017,185.14429208009
28.8300000000017,185.203126920631
28.8400000000017,185.261961761173
28.8500000000017,185.320796601714
28.8600000000017,185.379631442256
28.8700000000017,185.438466282797
28.8800000000017,185.497301123339
28.8900000000017,185.55613596388
28.9000000000017,185.614970804422
28.9100000000017,185.673805644963
28.9200000000017,185.732640485504
28.9300000000017,185.791475326046
28.9400000000017,185.850310166587
28.9500000000017,185.909145007129
28.9600000000017,185.96797984767
28.9700000000017,186.026814688212
28.9800000000017,186.085649528753
28.9900000000017,186.144484369295
29.0000000000017,186.203319209836
29.0100000000017,186.262154050378
29.0200000000017,186.320988890919
29.0300000000017,186.379823731461
29.0400000000017,186.438658572002
29.0500000000017,186.497493412544
29.0600000000017,186.556328253085
29.0700000000017,186.615163093626
29.0800000000017,186.673997934168
29.0900000000017,186.732832774709
29.1000000000017,186.791667615251
29.1100000000017,186.850502455792
29.1200000000018,186.909337296334
29.1300000000018,186.968172136875
29.1400000000018,187.027006977417
29.1500000000018,187.085841817958
29.1600000000018,187.1446766585
29.1700000000018,187.203511499041
29.1800000000018,187.262346339583
29.1900000000018,187.321181180124
29.2000000000018,187.380016020665
29.2100000000018,187.438850861207
29.2200000000018,187.497685701748
29.2300000000018,187.55652054229
29.2400000000018,187.615355382831
29.2500000000018,187.674190223373
29.2600000000018,187.733025063914
29.2700000000018,187.791859904456
29.2800000000018,187.850694744997
29.2900000000018,187.909529585539
29.3000000000018,187.96836442608
29.3100000000018,188.027199266622
29.3200000000018,188.086034107163
29.3300000000018,188.144868947705
29.3400000000018,188.203703788246
29.3500000000018,188.262538628787
29.3600000000018,188.321373469329
29.3700000000018,188.38020830987
29.3800000000018,188.439043150412
29.3900000000018,188.497877990953
29.4000000000018,188.556712831495
29.4100000000018,188.615547672036
29.4200000000018,188.674382512578
29.4300000000018,188.733217353119
29.4400000000018,188.792052193661
29.4500000000018,188.850887034202
29.4600000000018,188.909721874744
29.4700000000018,188.968556715285
29.4800000000018,189.027391555827
29.4900000000018,189.086226396368
29.5000000000018,189.145061236909
29.5100000000018,189.203896077451
29.5200000000018,189.262730917992
29.5300000000018,189.321565758534
29.5400000000018,189.380400599075
29.5500000000018,189.439235439617
29.5600000000018,189.498070280158
29.5700000000018,189.5569051207
29.5800000000018,189.615739961241
29.5900000000018,189.674574801783
29.6000000000018,189.733409642324
29.6100000000018,189.792244482866
29.6200000000018,189.851079323407
29.6300000000018,189.909914163949
29.6400000000018,189.96874900449
29.6500000000018,190.027583845031
29.6600000000018,190.086418685573
29.6700000000018,190.145253526114
29.6800000000018,190.204088366656
29.6900000000018,190.262923207197
29.7000000000018,190.321758047739
29.7100000000018,190.38059288828
29.7200000000018,190.439427728822
29.7300000000018,190.498262569363
29.7400000000018,190.557097409905
29.7500000000019,190.615932250446
29.7600000000019,190.674767090988
29.7700000000019,190.733601931529
29.7800000000019,190.79243677207
29.7900000000019,190.851271612612
29.8000000000019,190.910106453153
29.8100000000019,190.968941293695
29.8200000000019,191.027776134236
29.8300000000019,191.086610974778
29.8400000000019,191.145445815319
29.8500000000019,191.204280655861
29.8600000000019,191.263115496402
29.8700000000019,191.321950336944
29.8800000000019,191.380785177485
29.8900000000019,191.439620018027
29.9000000000019,191.498454858568
29.9100000000019,191.55728969911
29.9200000000019,191.616124539651
29.9300000000019,191.674959380192
29.9400000000019,191.733794220734
29.9500000000019,191.792629061275
29.9600000000019,191.851463901817
29.9700000000019,191.910298742358
29.9800000000019,191.9691335829
29.9900000000019,192.027968423441
30.0000000000019,192.086803263983
30.0100000000019,192.145638104524
30.0200000000019,192.204472945066
30.0300000000019,192.263307785607
30.0400000000019,192.322142626149
30.0500000000019,192.38097746669
30.0600000000019,192.439812307232
30.0700000000019,192.498647147773
30.0800000000019,192.557481988314
30.0900000000019,192.616316828856
30.1000000000019,192.675151669397
30.1100000000019,192.733986509939
30.1200000000019,192.79282135048
30.1300000000019,192.851656191022
30.1400000000019,192.910491031563
30.1500000000019,192.969325872105
30.1600000000019,193.028160712646
30.1700000000019,193.086995553188
30.1800000000019,193.145830393729
30.1900000000019,193.204665234271
30.2000000000019,193.263500074812
30.2100000000019,193.322334915353
30.2200000000019,193.381169755895
30.2300000000019,193.440004596436
30.2400000000019,193.498839436978
30.2500000000019,193.557674277519
30.2600000000019,193.616509118061
30.2700000000019,193.675343958602
30.2800000000019,193.734178799144
30.2900000000019,193.793013639685
30.3000000000019,193.851848480227
30.3100000000019,193.910683320768
30.3200000000019,193.96951816131
30.3300000000019,194.028353001851
30.3400000000019,194.087187842393
30.3500000000019,194.146022682934
30.3600000000019,194.204857523475
30.3700000000019,194.263692364017
30.3800000000019,194.322527204558
30.3900000000019,194.3813620451
30.400000000002,194.440196885641
30.410000000002,194.499031726183
30.420000000002,194.557866566724
30.430000000002,194.616701407266
30.440000000002,194.675536247807
30.450000000002,194.734371088349
30.460000000002,194.79320592889
30.470000000002,194.852040769432
30.480000000002,194.910875609973
30.490000000002,194.969710450514
30.500000000002,195.028545291056
30.510000000002,195.087380131597
30.520000000002,195.146214972139
30.530000000002,195.20504981268
30.540000000002,195.263884653222
30.550000000002,195.322719493763
30.560000000002,195.381554334305
30.570000000002,195.440389174846
30.580000000002,195.499224015388
30.590000000002,195.558058855929
30.600000000002,195.616893696471
30.610000000002,195.675728537012
30.620000000002,195.734563377554
30.630000000002,195.793398218095
30.640000000002,195.852233058636
30.650000000002,195.911067899178
30.660000000002,195.969902739719
30.670000000002,196.028737580261
30.680000000002,196.087572420802
30.690000000002,196.146407261344
30.700000000002,196.205242101885
30.710000000002,196.264076942427
30.720000000002,196.322911782968
30.730000000002,196.38174662351
30.740000000002,196.440581464051
30.750000000002,196.499416304593
30.760000000002,196.558251145134
30.770000000002,196.617085985675
30.780000000002,196.675920826217
30.790000000002,196.734755666758
30.800000000002,196.7935905073
30.810000000002,196.852425347841
30.820000000002,196.911260188383
30.830000000002,196.970095028924
30.840000000002,197.028929869466
30.850000000002,197.087764710007
30.860000000002,197.146599550549
30.870000000002,197.20543439109
30.880000000002,197.264269231632
30.890000000002,197.323104072173
30.900000000002,197.381938912715
30.910000000002,197.440773753256
30.920000000002,197.499608593797
30.930000000002,197.558443434339
30.940000000002,197.61727827488
30.950000000002,197.676113115422
30.960000000002,197.734947955963
30.970000000002,197.793782796505
30.980000000002,197.852617637046
30.990000000002,197.911452477588
31.000000000002,197.970287318129
31.010000000002,198.029122158671
31.020000000002,198.087956999212
31.030000000002,198.146791839754
31.0400000000021,198.205626680295
31.0500000000021,198.264461520837
31.0600000000021,198.323296361378
31.0700000000021,198.382131201919
31.0800000000021,198.440966042461
31.0900000000021,198.499800883002
31.1000000000021,198.558635723544
31.1100000000021,198.617470564085
31.1200000000021,198.676305404627
31.1300000000021,198.735140245168
31.1400000000021,198.79397508571
31.1500000000021,198.852809926251
31.1600000000021,198.911644766793
31.1700000000021,198.970479607334
31.1800000000021,199.029314447876
31.1900000000021,199.088149288417
31.2000000000021,199.146984128958
31.2100000000021,199.2058189695
31.2200000000021,199.264653810041
31.2300000000021,199.323488650583
31.2400000000021,199.382323491124
31.2500000000021,199.441158331666
31.2600000000021,199.499993172207
31.2700000000021,199.558828012749
31.2800000000021,199.61766285329
31.2900000000021,199.676497693832
31.3000000000021,199.735332534373
31.3100000000021,199.794167374915
31.3200000000021,199.853002215456
31.3300000000021,199.911837055998
31.3400000000021,199.970671896539
31.3500000000021,200.02950673708
31.3600000000021,200.088341577622
31.3700000000021,200.147176418163
31.3800000000021,200.206011258705
31.3900000000021,200.264846099246
31.4000000000021,200.323680939788
31.4100000000021,200.382515780329
31.4200000000021,200.441350620871
31.4300000000021,200.500185461412
31.4400000000021,200.559020301954
31.4500000000021,200.617855142495
31.4600000000021,200.676689983037
31.4700000000021,200.735524823578
31.4800000000021,200.79435966412
31.4900000000021,200.853194504661
31.5000000000021,200.912029345202
31.5100000000021,200.970864185744
31.5200000000021,201.029699026285
31.5300000000021,201.088533866827
31.5400000000021,201.147368707368
31.5500000000021,201.20620354791
31.5600000000021,201.265038388451
31.5700000000021,201.323873228993
31.5800000000021,201.382708069534
31.5900000000021,201.441542910076
31.6000000000021,201.500377750617
31.6100000000021,201.559212591159
31.6200000000021,201.6180474317
31.6300000000021,201.676882272241
31.6400000000021,201.735717112783
31.6500000000021,201.794551953324
31.6600000000021,201.853386793866
31.6700000000022,201.912221634407
31.6800000000021,201.971056474949
31.6900000000022,202.02989131549
31.7000000000022,202.088726156032
31.7100000000022,202.147560996573
31.7200000000022,202.206395837115
31.7300000000022,202.265230677656
31.7400000000022,202.324065518198
31.7500000000022,202.382900358739
31.7600000000022,202.441735199281
31.7700000000022,202.500570039822
31.7800000000022,202.559404880363
31.7900000000022,202.618239720905
31.8000000000022,202.677074561446
31.8100000000022,202.735909401988
31.8200000000022,202.794744242529
31.8300000000022,202.853579083071
31.8400000000022,202.912413923612
31.8500000000022,202.971248764154
31.8600000000022,203.030083604695
31.8700000000022,203.088918445237
31.8800000000022,203.147753285778
31.8900000000022,203.20658812632
31.9000000000022,203.265422966861
31.9100000000022,203.324257807402
31.9200000000022,203.383092647944
31.9300000000022,203.441927488485
31.9400000000022,203.500762329027
31.9500000000022,203.559597169568
31.9600000000022,203.61843201011
31.9700000000022,203.677266850651
31.9800000000022,203.736101691193
31.9900000000022,203.794936531734
32.0000000000022,203.853771372276
32.0100000000022,203.912606212817
32.0200000000022,203.971441053359
32.0300000000022,204.0302758939
32.0400000000022,204.089110734442
32.0500000000022,204.147945574983
32.0600000000022,204.206780415524
32.0700000000022,204.265615256066
32.0800000000022,204.324450096607
32.0900000000022,204.383284937149
32.1000000000022,204.44211977769
32.1100000000022,204.500954618232
32.1200000000022,204.559789458773
32.1300000000022,204.618624299315
32.1400000000022,204.677459139856
32.1500000000022,204.736293980398
32.1600000000022,204.795128820939
32.1700000000022,204.853963661481
32.1800000000022,204.912798502022
32.1900000000022,204.971633342564
32.2000000000022,205.030468183105
32.2100000000022,205.089303023646
32.2200000000022,205.148137864188
32.2300000000022,205.206972704729
32.2400000000022,205.265807545271
32.2500000000022,205.324642385812
32.2600000000021,205.383477226354
32.2700000000021,205.442312066895
32.2800000000021,205.501146907437
32.2900000000021,205.559981747978
32.3000000000021,205.61881658852
32.3100000000021,205.677651429061
32.3200000000021,205.736486269603
32.3300000000021,205.795321110144
32.3400000000021,205.854155950685
32.3500000000021,205.912990791227
32.3600000000021,205.971825631768
32.3700000000021,206.03066047231
32.3800000000021,206.089495312851
32.3900000000021,206.148330153393
32.4000000000021,206.207164993934
32.4100000000021,206.265999834476
32.4200000000021,206.324834675017
32.4300000000021,206.383669515559
32.4400000000021,206.4425043561
32.4500000000021,206.501339196642
32.4600000000021,206.560174037183
32.4700000000021,206.619008877725
32.4800000000021,206.677843718266
32.4900000000021,206.736678558807
32.5000000000021,206.795513399349
32.5100000000021,206.85434823989
32.5200000000021,206.913183080432
32.5300000000021,206.972017920973
32.5400000000021,207.030852761515
32.5500000000021,207.089687602056
32.5600000000021,207.148522442598
32.5700000000021,207.207357283139
32.5800000000021,207.266192123681
32.5900000000021,207.325026964222
32.6000000000021,207.383861804764
32.6100000000021,207.442696645305
32.6200000000021,207.501531485847
32.6300000000021,207.560366326388
32.6400000000021,207.619201166929
32.6500000000021,207.678036007471
32.6600000000021,207.736870848012
32.6700000000021,207.795705688554
32.6800000000021,207.854540529095
32.6900000000021,207.913375369637
32.7000000000021,207.972210210178
32.7100000000021,208.03104505072
32.7200000000021,208.089879891261
32.7300000000021,208.148714731803
32.7400000000021,208.207549572344
32.7500000000021,208.266384412886
32.760000000002,208.325219253427
32.770000000002,208.384054093968
32.780000000002,208.44288893451
32.790000000002,208.501723775051
32.800000000002,208.560558615593
32.810000000002,208.619393456134
32.820000000002,208.678228296676
32.830000000002,208.737063137217
32.840000000002,208.795897977759
32.850000000002,208.8547328183
32.860000000002,208.913567658842
32.870000000002,208.972402499383
32.880000000002,209.031237339925
32.890000000002,209.090072180466
32.900000000002,209.148907021008
32.910000000002,209.207741861549
32.920000000002,209.26657670209
32.930000000002,209.325411542632
32.940000000002,209.384246383173
32.950000000002,209.443081223715
32.960000000002,209.501916064256
32.970000000002,209.560750904798
32.980000000002,209.619585745339
32.990000000002,209.678420585881
33.000000000002,209.737255426422
33.010000000002,209.796090266964
33.020000000002,209.854925107505
33.030000000002,209.913759948047
33.040000000002,209.972594788588
33.050000000002,210.031429629129
33.060000000002,210.090264469671
33.070000000002,210.149099310212
33.080000000002,210.207934150754
33.090000000002,210.266768991295
33.100000000002,210.325603831837
33.110000000002,210.384438672378
33.120000000002,210.44327351292
33.130000000002,210.502108353461
33.140000000002,210.560943194003
33.150000000002,210.619778034544
33.160000000002,210.678612875086
33.170000000002,210.737447715627
33.180000000002,210.796282556169
33.190000000002,210.85511739671
33.200000000002,210.913952237251
33.210000000002,210.972787077793
33.220000000002,211.031621918334
33.230000000002,211.090456758876
33.240000000002,211.149291599417
33.250000000002,211.208126439959
33.2600000000019,211.2669612805
33.2700000000019,211.325796121042
33.2800000000019,211.384630961583
33.2900000000019,211.443465802125
33.3000000000019,211.502300642666
33.3100000000019,211.561135483208
33.3200000000019,211.619970323749
33.3300000000019,211.678805164291
33.3400000000019,211.737640004832
33.3500000000019,211.796474845373
33.3600000000019,211.855309685915
33.3700000000019,211.914144526456
33.3800000000019,211.972979366998
33.3900000000019,212.031814207539
33.4000000000019,212.090649048081
33.4100000000019,212.149483888622
33.4200000000019,212.208318729164
33.4300000000019,212.267153569705
33.4400000000019,212.325988410247
33.4500000000019,212.384823250788
33.4600000000019,212.44365809133
33.4700000000019,212.502492931871
33.4800000000019,212.561327772412
33.4900000000019,212.620162612954
33.5000000000019,212.678997453495
33.5100000000019,212.737832294037
33.5200000000019,212.796667134578
33.5300000000019,212.85550197512
33.5400000000019,212.914336815661
33.5500000000019,212.973171656203
33.5600000000019,213.032006496744
33.5700000000019,213.090841337286
33.5800000000019,213.149676177827
33.5900000000019,213.208511018369
33.6000000000019,213.26734585891
33.6100000000019,213.326180699452
33.6200000000019,213.385015539993
33.6300000000019,213.443850380534
33.6400000000019,213.502685221076
33.6500000000019,213.561520061617
33.6600000000019,213.620354902159
33.6700000000019,213.6791897427
33.6800000000019,213.738024583242
33.6900000000019,213.796859423783
33.7000000000019,213.855694264325
33.7100000000019,213.914529104866
33.7200000000019,213.973363945408
33.7300000000019,214.032198785949
33.7400000000019,214.091033626491
33.7500000000019,214.149868467032
33.7600000000018,214.208703307573
33.7700000000018,214.267538148115
33.7800000000018,214.326372988656
33.7900000000018,214.385207829198
33.8000000000018,214.444042669739
33.8100000000018,214.502877510281
33.8200000000018,214.561712350822
33.8300000000018,214.620547191364
33.8400000000018,214.679382031905
33.8500000000018,214.738216872447
33.8600000000018,214.797051712988
33.8700000000018,214.85588655353
33.8800000000018,214.914721394071
33.8900000000018,214.973556234613
33.9000000000018,215.032391075154
33.9100000000018,215.091225915695
33.9200000000018,215.150060756237
33.9300000000018,215.208895596778
33.9400000000018,215.26773043732
33.9500000000018,215.326565277861
33.9600000000018,215.385400118403
33.9700000000018,215.444234958944
33.9800000000018,215.503069799486
33.9900000000018,215.561904640027
34.0000000000018,215.620739480569
34.0100000000018,215.67957432111
34.0200000000018,215.738409161652
34.0300000000018,215.797244002193
34.0400000000018,215.856078842735
34.0500000000018,215.914913683276
34.0600000000018,215.973748523817
34.0700000000018,216.032583364359
34.0800000000018,216.0914182049
34.0900000000018,216.150253045442
34.1000000000018,216.209087885983
34.1100000000018,216.267922726525
34.1200000000018,216.326757567066
34.1300000000018,216.385592407608
34.1400000000018,216.444427248149
34.1500000000018,216.503262088691
34.1600000000018,216.562096929232
34.1700000000018,216.620931769774
34.1800000000018,216.679766610315
34.1900000000018,216.738601450856
34.2000000000018,216.797436291398
34.2100000000018,216.856271131939
34.2200000000018,216.915105972481
34.2300000000018,216.973940813022
34.2400000000018,217.032775653564
34.2500000000018,217.091610494105
34.2600000000018,217.150445334647
34.2700000000017,217.209280175188
34.2800000000017,217.26811501573
34.2900000000017,217.326949856271
34.3000000000017,217.385784696813
34.3100000000017,217.444619537354
34.3200000000017,217.503454377896
34.3300000000017,217.562289218437
34.3400000000017,217.621124058978
34.3500000000017,217.67995889952
34.3600000000017,217.738793740061
34.3700000000017,217.797628580603
34.3800000000017,217.856463421144
34.3900000000017,217.915298261686
34.4000000000017,217.974133102227
34.4100000000017,218.032967942769
34.4200000000017,218.09180278331
34.4300000000017,218.150637623852
34.4400000000017,218.209472464393
34.4500000000017,218.268307304935
34.4600000000017,218.327142145476
34.4700000000017,218.385976986018
34.4800000000017,218.444811826559
34.4900000000017,218.5036466671
34.5000000000017,218.562481507642
34.5100000000017,218.621316348183
34.5200000000017,218.680151188725
34.5300000000017,218.738986029266
34.5400000000017,218.797820869808
34.5500000000017,218.856655710349
34.5600000000017,218.915490550891
34.5700000000017,218.974325391432
34.5800000000017,219.033160231974
34.5900000000017,219.091995072515
34.6000000000017,219.150829913057
34.6100000000017,219.209664753598
34.6200000000017,219.268499594139
34.6300000000017,219.327334434681
34.6400000000017,219.386169275222
34.6500000000017,219.445004115764
34.6600000000017,219.503838956305
34.6700000000017,219.562673796847
34.6800000000017,219.621508637388
34.6900000000017,219.68034347793
34.7000000000017,219.739178318471
34.7100000000017,219.798013159013
34.7200000000017,219.856847999554
34.7300000000017,219.915682840096
34.7400000000017,219.974517680637
34.7500000000017,220.033352521179
34.7600000000017,220.09218736172
34.7700000000016,220.151022202261
34.7800000000016,220.209857042803
34.7900000000016,220.268691883344
34.8000000000016,220.327526723886
34.8100000000016,220.386361564427
34.8200000000016,220.445196404969
34.8300000000016,220.50403124551
34.8400000000016,220.562866086052
34.8500000000016,220.621700926593
34.8600000000016,220.680535767135
34.8700000000016,220.739370607676
34.8800000000016,220.798205448218
34.8900000000016,220.857040288759
34.9000000000016,220.9158751293
34.9100000000016,220.974709969842
34.9200000000016,221.033544810383
34.9300000000016,221.092379650925
34.9400000000016,221.151214491466
34.9500000000016,221.210049332008
34.9600000000016,221.268884172549
34.9700000000016,221.327719013091
34.9800000000016,221.386553853632
34.9900000000016,221.445388694174
35.0000000000016,221.504223534715
35.0100000000016,221.563058375257
35.0200000000016,221.621893215798
35.0300000000016,221.68072805634
35.0400000000016,221.739562896881
35.0500000000016,221.798397737422
35.0600000000016,221.857232577964
35.0700000000016,221.916067418505
35.0800000000016,221.974902259047
35.0900000000016,222.033737099588
35.1000000000016,222.09257194013
35.1100000000016,222.151406780671
35.1200000000016,222.210241621213
35.1300000000016,222.269076461754
35.1400000000016,222.327911302296
35.1500000000016,222.386746142837
35.1600000000016,222.445580983379
35.1700000000016,222.50441582392
35.1800000000016,222.563250664462
35.1900000000016,222.622085505003
35.2000000000016,222.680920345544
35.2100000000016,222.739755186086
35.2200000000016,222.798590026627
35.2300000000016,222.857424867169
35.2400000000016,222.91625970771
35.2500000000016,222.975094548252
35.2600000000016,223.033929388793
35.2700000000016,223.092764229335
35.2800000000015,223.151599069876
35.2900000000015,223.210433910418
35.3000000000015,223.269268750959
35.3100000000015,223.328103591501
35.3200000000015,223.386938432042
35.3300000000015,223.445773272583
35.3400000000015,223.504608113125
35.3500000000015,223.563442953666
35.3600000000015,223.622277794208
35.3700000000015,223.681112634749
35.3800000000015,223.739947475291
35.3900000000015,223.798782315832
35.4000000000015,223.857617156374
35.4100000000015,223.916451996915
35.4200000000015,223.975286837457
35.4300000000015,224.034121677998
35.4400000000015,224.09295651854
35.4500000000015,224.151791359081
35.4600000000015,224.210626199623
35.4700000000015,224.269461040164
35.4800000000015,224.328295880705
35.4900000000015,224.387130721247
35.5000000000015,224.445965561788
35.5100000000015,224.50480040233
35.5200000000015,224.563635242871
35.5300000000015,224.622470083413
35.5400000000015,224.681304923954
35.5500000000015,224.740139764496
35.5600000000015,224.798974605037
35.5700000000015,224.857809445579
35.5800000000015,224.91664428612
35.5900000000015,224.975479126662
35.6000000000015,225.034313967203
35.6100000000015,225.093148807745
35.6200000000015,225.151983648286
35.6300000000015,225.210818488827
35.6400000000015,225.269653329369
35.6500000000015,225.32848816991
35.6600000000015,225.387323010452
35.6700000000015,225.446157850993
35.6800000000015,225.504992691535
35.6900000000015,225.563827532076
35.7000000000015,225.622662372618
35.7100000000015,225.681497213159
35.7200000000015,225.740332053701
35.7300000000015,225.799166894242
35.7400000000015,225.858001734784
35.7500000000015,225.916836575325
35.7600000000015,225.975671415866
35.7700000000015,226.034506256408
35.7800000000014,226.093341096949
35.7900000000014,226.152175937491
35.8000000000014,226.211010778032
35.8100000000014,226.269845618574
35.8200000000014,226.328680459115
35.8300000000014,226.387515299657
35.8400000000014,226.446350140198
35.8500000000014,226.50518498074
35.8600000000014,226.564019821281
35.8700000000014,226.622854661823
35.8800000000014,226.681689502364
35.8900000000014,226.740524342906
35.9000000000014,226.799359183447
35.9100000000014,226.858194023988
35.9200000000014,226.91702886453
35.9300000000014,226.975863705071
35.9400000000014,227.034698545613
35.9500000000014,227.093533386154
35.9600000000014,227.152368226696
35.9700000000014,227.211203067237
35.9800000000014,227.270037907779
35.9900000000014,227.32887274832
36.0000000000014,227.387707588862
36.0100000000014,227.446542429403
36.0200000000014,227.505377269945
36.0300000000014,227.564212110486
36.0400000000014,227.623046951027
36.0500000000014,227.681881791569
36.0600000000014,227.74071663211
36.0700000000014,227.799551472652
36.0800000000014,227.858386313193
36.0900000000014,227.917221153735
36.1000000000014,227.976055994276
36.1100000000014,228.034890834818
36.1200000000014,228.093725675359
36.1300000000014,228.152560515901
36.1400000000014,228.211395356442
36.1500000000014,228.270230196984
36.1600000000014,228.329065037525
36.1700000000014,228.387899878067
36.1800000000014,228.446734718608
36.1900000000014,228.505569559149
36.2000000000014,228.564404399691
36.2100000000014,228.623239240232
36.2200000000014,228.682074080774
36.2300000000014,228.740908921315
36.2400000000014,228.799743761857
36.2500000000014,228.858578602398
36.2600000000014,228.91741344294
36.2700000000014,228.976248283481
36.2800000000014,229.035083124023
36.2900000000013,229.093917964564
36.3000000000013,229.152752805106
36.3100000000013,229.211587645647
36.3200000000013,229.270422486189
36.3300000000013,229.32925732673
36.3400000000013,229.388092167271
36.3500000000013,229.446927007813
36.3600000000013,229.505761848354
36.3700000000013,229.564596688896
36.3800000000013,229.623431529437
36.3900000000013,229.682266369979
36.4000000000013,229.74110121052
36.4100000000013,229.799936051062
36.4200000000013,229.858770891603
36.4300000000013,229.917605732145
36.4400000000013,229.976440572686
36.4500000000013,230.035275413228
36.4600000000013,230.094110253769
36.4700000000013,230.15294509431
36.4800000000013,230.211779934852
36.4900000000013,230.270614775393
36.5000000000013,230.329449615935
36.5100000000013,230.388284456476
36.5200000000013,230.447119297018
36.5300000000013,230.505954137559
36.5400000000013,230.564788978101
36.5500000000013,230.623623818642
36.5600000000013,230.682458659184
36.5700000000013,230.741293499725
36.5800000000013,230.800128340267
36.5900000000013,230.858963180808
36.6000000000013,230.91779802135
36.6100000000013,230.976632861891
36.6200000000013,231.035467702432
36.6300000000013,231.094302542974
36.6400000000013,231.153137383515
36.6500000000013,231.211972224057
36.6600000000013,231.270807064598
36.6700000000013,231.32964190514
36.6800000000013,231.388476745681
36.6900000000013,231.447311586223
36.7000000000013,231.506146426764
36.7100000000013,231.564981267306
36.7200000000013,231.623816107847
36.7300000000013,231.682650948389
36.7400000000013,231.74148578893
36.7500000000013,231.800320629472
36.7600000000013,231.859155470013
36.7700000000013,231.917990310554
36.7800000000013,231.976825151096
36.7900000000012,232.035659991637
36.8000000000012,232.094494832179
36.8100000000012,232.15332967272
36.8200000000012,232.212164513262
36.8300000000012,232.270999353803
36.8400000000012,232.329834194345
36.8500000000012,232.388669034886
36.8600000000012,232.447503875428
36.8700000000012,232.506338715969
36.8800000000012,232.565173556511
36.8900000000012,232.624008397052
36.9000000000012,232.682843237593
36.9100000000012,232.741678078135
36.9200000000012,232.800512918676
36.9300000000012,232.859347759218
36.9400000000012,232.918182599759
36.9500000000012,232.977017440301
36.9600000000012,233.035852280842
36.9700000000012,233.094687121384
36.9800000000012,233.153521961925
36.9900000000012,233.212356802467
37.0000000000012,233.271191643008
37.0100000000012,233.33002648355
37.0200000000012,233.388861324091
37.0300000000012,233.447696164633
37.0400000000012,233.506531005174
37.0500000000012,233.565365845715
37.0600000000012,233.624200686257
37.0700000000012,233.683035526798
37.0800000000012,233.74187036734
37.0900000000012,233.800705207881
37.1000000000012,233.859540048423
37.1100000000012,233.918374888964
37.1200000000012,233.977209729506
37.1300000000012,234.036044570047
37.1400000000012,234.094879410589
37.1500000000012,234.15371425113
37.1600000000012,234.212549091672
37.1700000000012,234.271383932213
37.1800000000012,234.330218772754
37.1900000000012,234.389053613296
37.2000000000012,234.447888453837
37.2100000000012,234.506723294379
37.2200000000012,234.56555813492
37.2300000000012,234.624392975462
37.2400000000012,234.683227816003
37.2500000000012,234.742062656545
37.2600000000012,234.800897497086
37.2700000000012,234.859732337628
37.2800000000012,234.918567178169
37.2900000000011,234.977402018711
37.3000000000011,235.036236859252
